,time,TID,HEH,N1MeV,run_group,dt,dTID,dHEH,dN1MeV,TID_dose_rate,N1MeV_dose_rate,HEH_dose_rate,beam_on
1502,2022-11-10 09:08:58.577857792,22.054324786079988,41572406973.23593,203673412134.8484,3,51.0549056,0.022355512574957714,42140146.02015686,206454904.89193726,0.00043787197943536527,4043781.9336980083,825388.7755725645,True
1503,2022-11-10 09:09:49.632763392,22.068192774201712,41598548133.83316,203801484088.4264,3,51.0549056,0.013867988121724295,26141160.597229004,128071953.57800293,0.00027162890536662346,2508514.1588823725,512020.5451369791,True
1504,2022-11-10 09:10:40.687668736,22.086989379453808,41633979738.782974,203975072206.19376,3,51.054905344,0.01879660525209559,35431604.94981384,173588117.7673645,0.00036816453042948547,3400028.1970508965,693990.2191783768,True
1505,2022-11-10 09:11:31.742574336,22.10620258515992,41670196635.678375,204152507661.696,3,51.0549056,0.01921320570611229,36216896.895401,177435455.5022583,0.00037632438020044625,3475385.047078773,709371.5377548558,True
1506,2022-11-10 09:12:22.797479680,22.12298292998836,41701827589.29521,204307475456.95425,3,51.054905344,0.016780344828440263,31630953.616836548,154967795.25823975,0.0003286725284353563,3035316.4737862283,619547.7869112107,True
1507,2022-11-10 09:13:13.852385280,22.142522115977016,41738658959.09343,204487921365.8292,3,51.0549056,0.01953918598865556,36831369.79821777,180445908.87493896,0.0003827092765921315,3534350.0640012734,721407.0688286176,True
1508,2022-11-10 09:14:04.907290624,22.15690622477743,41765773007.28118,204620759734.19067,3,51.054905344,0.014384108800413742,27114048.18775177,132838368.36148071,0.00028173803679579576,2601872.7772862664,531076.2600588824,True
1509,2022-11-10 09:14:55.962196224,22.178802336819786,41807047183.1984,204822972039.27875,3,51.0549056,0.021896112042355753,41274175.91722107,202212305.08807373,0.000428873813104372,3960683.16475496,808427.2300999234,True
1510,2022-11-10 09:15:47.017101824,22.19305535434913,41833914124.311966,204954599769.5121,3,51.0549056,0.014253017529345158,26866941.113563538,131627730.2333374,0.0002791703825879791,2578160.2901120125,526236.2313243321,True
1511,2022-11-10 09:16:38.072007168,22.21180168587812,41869250963.28288,205127723605.5195,3,51.054905344,0.018746331528991078,35336838.97091675,173123836.00741577,0.0003671798312558062,3390934.4232632364,692134.0610235713,True
1512,2022-11-10 09:17:29.126912512,22.23045378299015,41904410170.35754,205299977179.32535,3,51.054905344,0.018652097112028088,35159207.074653625,172253573.80584717,0.0003653340846751779,3373888.809414677,688654.828321713,True
1513,2022-11-10 09:18:20.181818368,22.24730110475759,41936167375.51883,205455563511.84705,3,51.054905856,0.016847321767439638,31757205.16129303,155586332.521698,0.0003299843861226067,3047431.5820017015,622020.638934562,True
1514,2022-11-10 09:19:11.236723712,22.26603042788502,41971472153.64916,205628530273.9375,3,51.054905344,0.01872932312743103,35304778.13033295,172966762.0904541,0.0003668466918356967,3387857.854696449,691506.093145308,True
1515,2022-11-10 09:20:02.291629056,22.280848357629072,41999403954.409134,205765375012.6008,3,51.054905344,0.014817929744051384,27931800.75997162,136844738.66329956,0.0002902351819910444,2680344.576907175,547093.380582561,True
1516,2022-11-10 09:20:53.346534656,22.30237451793717,42039980771.22759,205964170784.5248,3,51.0549056,0.02152616030809895,40576816.81845856,198795771.92401123,0.0004216276585985687,3893764.361871844,794768.2272956462,True
1517,2022-11-10 09:21:44.401440256,22.31699147558744,42067533739.54747,206099159530.2033,3,51.0549056,0.014616957650268603,27552968.319877625,134988745.6784973,0.00028629878908773465,2643991.6809580256,539673.2791114518,True
1518,2022-11-10 09:22:35.456345600,22.335523671952604,42102466933.68847,206270305811.2461,3,51.054905344,0.018532196365164566,34933194.14099884,171146281.04278564,0.0003629856179400885,3352200.5356709342,684227.9680203972,True
1519,2022-11-10 09:23:26.511251200,22.353452641180247,42136263044.54527,206435881242.5538,3,51.0549056,0.01792896922764342,33796110.856803894,165575431.30770874,0.0003511703531118354,3243085.6420525583,661956.1912734963,True
1520,2022-11-10 09:24:17.566156544,22.37047386925525,42168348063.13376,206593073613.41016,3,51.054905344,0.01702122807500217,32085018.588485718,157192370.85635376,0.00033339064993492373,3078888.694381393,628441.4469540558,True
1521,2022-11-10 09:25:08.621062144,22.389005130326453,42203279494.24544,206764211256.9401,3,51.0549056,0.018531261071203176,34931431.11167908,171137643.52993774,0.00036296729674500027,3352031.3380020773,684193.4325636884,True
1522,2022-11-10 09:25:59.675967744,22.403522058390934,42230643906.774574,206898276221.58032,3,51.0549056,0.014516928064480794,27364412.529136658,134064964.64022827,0.0002843395339561806,2625897.8067766377,535980.082766751,True
1523,2022-11-10 09:26:50.730873088,22.424285289615472,42269782602.10614,207090026283.8228,3,51.054905344,0.020763231224538714,39138695.33156586,191750062.24249268,0.0004066843545128386,3755761.781370676,766600.095874342,True
1524,2022-11-10 09:27:41.785778432,22.439151292827905,42297805021.36437,207227314984.7217,3,51.054905344,0.014866003212432588,28022419.258232117,137288700.89889526,0.0002911767853111816,2689040.35711878,548868.3030439763,True
1525,2022-11-10 09:28:32.840684288,22.457456973888554,42332311234.10755,207396369379.2334,3,51.054905856,0.018305681060649448,34506212.74317932,169054394.51168823,0.0003585489142273711,3311227.230317591,675864.7805659235,True
1526,2022-11-10 09:29:23.895589632,22.475145108324227,42365653371.3296,207559720682.42487,3,51.054905344,0.017688134435672964,33342137.2220459,163351303.1914673,0.0003464531824413946,3199522.2024373887,653064.3235432869,True
1527,2022-11-10 09:30:14.950494976,22.492857946948,42399042075.95154,207723300130.72308,3,51.054905344,0.017712838623772598,33388704.621940613,163579448.29821777,0.0003469370573586661,3203990.825093983,653976.4278666804,True
1528,2022-11-10 09:31:06.005400576,22.51143429832878,42434058502.30647,207894854186.7841,3,51.0549056,0.018576351380779954,35016426.35493469,171554056.06100464,0.00036385046965555363,3360187.5088180485,685858.2136901394,True
1529,2022-11-10 09:31:57.060306176,22.525940166534884,42461402067.00018,208028817012.7683,3,51.0549056,0.014505868206104111,27343564.693710327,133962825.98422241,0.00028412290720412404,2623897.241800451,535571.7412923848,True
1530,2022-11-10 09:32:48.115211520,22.548389307420965,42503718702.40698,208236136582.427,3,51.054905344,0.02244914088608141,42316635.40679932,207319569.6586914,0.00043970585656407735,4060717.932230105,828845.6343553361,True
1531,2022-11-10 09:33:39.170116864,22.561932290517547,42529247228.46179,208361207089.21063,3,51.054905344,0.013542983096581196,25528526.05480957,125070506.78363037,0.0002652631124341664,2449725.5638988023,500021.0240877412,True
1532,2022-11-10 09:34:30.225022464,22.58048284538141,42564215028.37679,208532522912.4229,3,51.0549056,0.018550554863864477,34967799.915000916,171315823.21228027,0.0003633451995622626,3355521.300038997,684905.7794556165,True
1533,2022-11-10 09:35:21.279928064,22.59943037384588,42599931123.61444,208707504817.84564,3,51.0549056,0.018947528464469343,35716095.23764801,174981905.4227295,0.0003711206247822216,3427327.9593083705,699562.4576700424,True
1534,2022-11-10 09:36:12.334833408,22.617152274506036,42633336910.17691,208871167954.75772,3,51.054905344,0.01772190066015611,33405786.562469482,163663136.91207886,0.00034711455325886324,3205630.0135969725,654311.0076766668,True
1535,2022-11-10 09:37:03.389739008,22.63523044114906,42667414258.19385,209038121235.8508,3,51.0549056,0.018078166643022087,34077348.016937256,166953281.0930786,0.00035409264654525356,3270073.2501810486,667464.7150250976,True
1536,2022-11-10 09:37:54.444644352,22.65049367209557,42696185451.81641,209179078365.90268,3,51.054905344,0.015263230946512607,28771193.622558594,140957130.05187988,0.00029895718822062906,2760892.9857402085,563534.3642046298,True
1537,2022-11-10 09:38:45.499549952,22.67217341921029,42737051779.79842,209379292523.98303,3,51.0549056,0.02167974711471743,40866327.98201752,200214158.08035278,0.00042463592596903027,3921545.946024681,800438.8119369575,True
1538,2022-11-10 09:39:36.554455552,22.68536815451665,42761923858.69365,209501146935.2212,3,51.0549056,0.013194735306360172,24872078.895225525,121854411.23815918,0.00025844206646344624,2386732.671544871,487163.3509635855,True
1539,2022-11-10 09:40:27.609360896,22.7041096554989,42797251592.08293,209674226160.75217,3,51.054905344,0.01874150098225158,35327733.38928223,173079225.53097534,0.000367085216512973,3390060.6487230654,691955.7122131451,True
1540,2022-11-10 09:41:18.664266240,22.72111694212603,42829310331.03919,209831289781.24844,3,51.054905344,0.01700728662713047,32058738.95626068,157063620.49627686,0.0003331175821899585,3076366.8924270184,627926.714196293,True
1541,2022-11-10 09:42:09.719172096,22.739891211109818,42864699832.11844,210004671621.83325,3,51.054905856,0.018774268983786868,35389501.07924652,173381840.58480835,0.0003677270316928908,3395987.8620446506,693165.5339657732,True
1542,2022-11-10 09:43:00.774077440,22.75884258373891,42900423173.60724,210179689028.4166,3,51.054905344,0.0189513726290933,35723341.48880005,175017406.5833435,0.0003711959213596011,3428023.329082749,699704.3917347753,True
1543,2022-11-10 09:43:51.828982784,22.77519417278519,42931245922.48234,210330697230.53503,3,51.054905344,0.016351589046280424,30822748.875099182,151008202.11843872,0.00032027459332469553,2957760.887048345,603717.6774184635,True
1544,2022-11-10 09:44:42.883888384,22.79487443188664,42968343215.12855,210512445960.62628,3,51.0549056,0.019680259101448883,37097292.64620972,181748730.09124756,0.00038547244128973347,3559868.1058230684,726615.6348785751,True
1545,2022-11-10 09:45:33.938793984,22.80908751250785,42995134875.16167,210643704870.39337,3,51.0549056,0.01421308062121085,26791660.0331192,131258909.76708984,0.00027838814809621055,2570936.293477151,524761.7191386835,True
1546,2022-11-10 09:46:24.993699328,22.82824909139052,43031254455.48373,210820663548.14835,3,51.054905344,0.019161578882670227,36119580.32205963,176958677.75497437,0.00037531318006688084,3466046.534856041,707465.4252846328,True
1547,2022-11-10 09:47:16.048604928,22.844735769952702,43062331848.12543,210972919312.49854,3,51.0549056,0.016486678562181112,31077392.641700745,152255764.3501892,0.000322920557161526,2982196.5697687864,608705.3198214266,True
1548,2022-11-10 09:48:07.103510272,22.86382302248968,43098311323.26985,211149191580.6451,3,51.054905344,0.019087252536976962,35979475.14442444,176272268.14657593,0.0003738573680309468,3452601.996985027,704721.2192834428,True
1549,2022-11-10 09:48:58.158415872,22.88240469723415,43133337784.1665,211320794798.3857,3,51.0549056,0.018581674744471144,35026460.89664459,171603217.7406006,0.0003639547370835046,3361150.4266614607,686054.7578143909,True
1550,2022-11-10 09:49:49.213321472,22.899024864084453,43164666802.26004,211474283337.5038,3,51.0549056,0.0166201668503021,31329018.093544006,153488539.11810303,0.00032553515974578746,3006342.6288678325,613633.8462555889,True
1551,2022-11-10 09:50:40.268226816,22.91780181658985,43200061361.77811,211647689960.6204,3,51.054905344,0.018776952505398015,35394559.518066406,173406623.11657715,0.0003677795968650188,3396473.3055166854,693264.6193266519,True
1552,2022-11-10 09:51:31.323132160,22.93154753533977,43225972044.58314,211774632746.9989,3,51.054905344,0.013745718749920144,25910682.805030823,126942786.37850952,0.00026923404631354483,2486397.448456496,507506.23530586687,True
1553,2022-11-10 09:52:22.378037760,22.951062205600497,43262757202.22892,211954852251.21133,3,51.0549056,0.019514670260726064,36785157.64578247,180219504.21243286,0.0003822290930007334,3529915.5310245617,720501.9226552536,True
1554,2022-11-10 09:53:13.432943360,22.96724236888368,43293256813.50365,212104277323.01697,3,51.0549056,0.016180163283184612,30499611.274726868,149425071.80563354,0.00031691691705301305,2926752.484400511,597388.4569228714,True
1555,2022-11-10 09:54:04.487848704,22.986641853620696,43329824846.41242,212283433079.92047,3,51.054905344,0.019399484737014916,36568032.90877533,179155756.90350342,0.00037997298411003236,3509080.189188088,716249.1569103032,True
1556,2022-11-10 09:54:55.542754048,23.00499276914845,43364416326.13585,212452905218.2693,3,51.054905344,0.018350915527754807,34591479.72342682,169472138.34881592,0.00035943491431644417,3319409.5103484974,677534.8909248742,True
1557,2022-11-10 09:55:46.597659904,23.0222609206684,43396966795.47127,212612377946.4278,3,51.054905856,0.01726815151994998,32550469.3354187,159472728.1585083,0.0003382270759377107,3123553.46630743,637558.1110114485,True
1558,2022-11-10 09:56:37.652565248,23.04047183844949,43431294379.41206,212780557194.6505,3,51.054905344,0.018210917781090075,34327583.9407959,168179248.2227173,0.00035669281253951503,3294085.986244646,672366.0284844715,True
1559,2022-11-10 09:57:28.707470592,23.0539987367303,43456792585.58567,212905479156.904,3,51.054905344,0.013526898280808552,25498206.173606873,124921962.253479,0.00026494806306399786,2446816.058354712,499427.15595698263,True
1560,2022-11-10 09:58:19.762376192,23.0736400505801,43493816466.42415,213086868224.5541,3,51.0549056,0.019641313849799502,37023880.83847809,181389067.65011597,0.00038470963013198685,3552823.485195436,725177.7356822317,True
1561,2022-11-10 09:59:10.817281792,23.08939056808008,43523506195.30497,213232325483.9908,3,51.0549056,0.015750517499981243,29689728.880821228,145457259.43670654,0.0003085015497508087,2849035.910012662,581525.4877451233,True
1562,2022-11-10 10:00:01.872187136,23.109324694125647,43561082027.19555,213416418695.14136,3,51.054905344,0.019934126045566103,37575831.89057922,184093211.1505432,0.0003904448732448541,3605788.9033414484,735988.6701855409,True
1563,2022-11-10 10:00:52.927092736,23.12770686121135,43595732416.11243,213586179444.069,3,51.0549056,0.018382167085704282,34650388.91687775,169760748.92764282,0.00036004702916744364,3325062.4388118116,678688.7275505558,True
1564,2022-11-10 10:01:43.981998080,23.145565353416657,43629395677.76695,213751104014.57025,3,51.054905344,0.01785849220530622,33663261.65452576,164924570.50125122,0.0003497899385960758,3230337.4061711635,659354.1096141095,True
1565,2022-11-10 10:02:35.036903680,23.16326031274396,43662750679.91119,213914518346.1689,3,51.0549056,0.01769495932730436,33355002.144233704,163414331.59866333,0.00034658685819417834,3200756.708453562,653316.3023659318,True
1566,2022-11-10 10:03:26.091809280,23.17669057605484,43688066729.14566,214038547876.9267,3,51.0549056,0.013430263310876711,25316049.234474182,124029530.75778198,0.00026305529611784676,2429336.2077586916,495859.2898558642,True
1567,2022-11-10 10:04:17.146714624,23.196427371644823,43725270593.08496,214220818725.90585,3,51.054905344,0.01973679558998498,37203863.93930054,182270848.9791565,0.0003865798096578874,3570094.739203685,728703.0244915097,True
1568,2022-11-10 10:05:08.201620224,23.212064969103995,43754747467.664536,214365233159.94516,3,51.0549056,0.015637597459171815,29476874.579574585,144414434.03930664,0.00030628981241661164,2828610.3429658804,577356.3623937948,True
1569,2022-11-10 10:05:59.256525824,23.23218067126696,43792665570.57553,214551003240.7234,3,51.0549056,0.020115702162964766,37918102.91099548,185770080.77822876,0.0003940013584701402,3638633.3222057465,742692.6456014343,True
1570,2022-11-10 10:06:50.311431168,23.25058350035342,43827354907.36829,214720954804.842,3,51.054905344,0.018402829086461736,34689336.79276276,169951564.11862183,0.00036045173255079685,3328799.9061699295,679451.5935154792,True
1571,2022-11-10 10:07:41.366336512,23.26805777927436,43860293926.89899,214882331135.64984,3,51.054905344,0.017474278920939668,32939019.530693054,161376330.8078308,0.0003422644465443761,3160838.899230196,645168.5554748378,True
1572,2022-11-10 10:08:32.421242112,23.28607598998373,43894258257.96807,215048730719.01227,3,51.0549056,0.01801821070936782,33964331.06908417,166399583.36242676,0.0003529183042768729,3259228.107600825,665251.079596241,True
1573,2022-11-10 10:09:23.476147712,23.2994776980428,43919520480.54674,215172496539.789,3,51.0549056,0.013401708059070927,25262222.578666687,123765820.7767334,0.0002624959913562337,2424170.984594542,494805.0002596947,True
1574,2022-11-10 10:10:14.531053056,23.319554797145805,43957365816.6814,215357910118.2931,3,51.054905344,0.02007709910300548,37845336.13465881,185413578.50408936,0.0003932452517094903,3631650.617209092,741267.3841947769,True
1575,2022-11-10 10:11:05.585958400,23.3348161968268,43986133558.36806,215498850336.46487,3,51.054905344,0.015261399680994714,28767741.686660767,140940218.17178345,0.00029892131966881107,2760561.7368625053,563466.7519766848,True
1576,2022-11-10 10:11:56.640864256,23.354863682828977,44023923073.80127,215683990435.66968,3,51.054905856,0.020047486002177095,37789515.43321228,185140099.20480347,0.00039266522317602323,3626294.008395389,740174.0302841286,True
1577,2022-11-10 10:12:47.695769600,23.373527950655333,44059105222.67506,215856356406.97305,3,51.054905344,0.018664267826355996,35182148.873786926,172365971.30337524,0.0003655724694933634,3376090.3118319423,689104.1837554118,True
1578,2022-11-10 10:13:38.750674944,23.39063634512613,44091354549.938416,216014353766.30344,3,51.054905344,0.01710839447079593,32249327.26335907,157997359.3303833,0.00033509795690584934,3094655.807621652,631659.7209625231,True
1579,2022-11-10 10:14:29.805580544,23.409163268131444,44126277803.79495,216185451347.45605,3,51.0549056,0.018526923005314444,34923253.856536865,171097581.1526184,0.0003628823281051066,3351246.6459759437,684033.2666590391,True
1580,2022-11-10 10:15:20.860486144,23.422572214924045,44151553671.38788,216309284018.5024,3,51.0549056,0.01340894679260174,25275867.592926025,123832671.0463562,0.0002626377746666863,2425480.364542212,495072.2618303309,True
1581,2022-11-10 10:16:11.915391488,23.44346683537562,44190940035.44072,216502247470.51974,3,51.054905344,0.020894620451574752,39386364.05284119,192963452.01733398,0.0004092578433118239,3779528.15145139,771451.1228149773,True
1582,2022-11-10 10:17:02.970297088,23.458068388606208,44218463966.42619,216637093955.1793,3,51.0549056,0.014601553230587427,27523930.985473633,134846484.6595459,0.00028599706647165806,2641205.249031856,539104.5319154137,True
1583,2022-11-10 10:17:54.025202432,23.477514995545494,44255120824.69641,216816684889.30167,3,51.054905344,0.01944660693928668,36656858.270217896,179590934.1223755,0.0003808959552125006,3517603.899416124,717988.957637463,True
1584,2022-11-10 10:18:45.080108032,23.49654761910159,44290997324.20012,216992452654.5426,3,51.0549056,0.019032623556096695,35876499.503707886,175767765.24093628,0.00037278736161440863,3442720.40414734,702704.2569579815,True
1585,2022-11-10 10:19:36.135013632,23.51327555813027,44322529492.87312,217146936478.1465,3,51.0549056,0.016727939028680083,31532168.67300415,154483823.60391235,0.00032764606715245955,3025837.023659336,617612.9071719241,True
1586,2022-11-10 10:20:27.189918976,23.532198301281927,44358198867.79079,217321689489.26932,3,51.054905344,0.018922743151655652,35669374.917663574,174753011.12280273,0.0003706351627558049,3422844.679572789,698647.3616458377,True
1587,2022-11-10 10:21:18.244824320,23.54554414556584,44383355787.14125,217444939403.7188,3,51.054905344,0.013345844283914943,25156919.350463867,123249914.44949341,0.00026140180251031165,2414066.0651323255,492742.45404942904,True
1588,2022-11-10 10:22:09.299730176,23.566942124417547,44423690981.88678,217642551409.88043,3,51.054905856,0.0213979788517058,40335194.745529175,197612006.1616211,0.00041911699753317827,3870578.210818454,790035.6306462361,True
1589,2022-11-10 10:23:00.354635520,23.58091268699343,44450025495.3522,217771570646.55496,3,51.054905344,0.013970562575881473,26334513.465423584,129019236.67453003,0.00027363800758712606,2527068.374825465,515807.7032556565,True
1590,2022-11-10 10:23:51.409540864,23.599983449366164,44485973886.53348,217947690626.7468,3,51.054905344,0.019070762372734862,35948391.181274414,176119980.1918335,0.00037353437919900224,3449619.16989493,704112.3852656225,True
1591,2022-11-10 10:24:42.464446464,23.61956758949316,44522889994.89215,218128551690.6008,3,51.0549056,0.019584140126994498,36916108.358673096,180861063.8540039,0.0003835897823498179,3542481.603452498,723066.8223715822,True
1592,2022-11-10 10:25:33.519352064,23.63611028025438,44554072970.541084,218281324731.9843,3,51.0549056,0.016542690761220058,31182975.64893341,152773041.3835144,0.00032401765446061386,2992328.34902185,610773.3484661151,True
1593,2022-11-10 10:26:24.574257408,23.6557040780076,44591007283.52727,218462274984.77087,3,51.054905344,0.019593797753220343,36934312.98618317,180950252.78656006,0.00038377894584664074,3544228.543121282,723423.3956037235,True
1594,2022-11-10 10:27:15.629163008,23.66923861925312,44616519896.69102,218587267530.4005,3,51.0549056,0.013534541245523002,25512613.163749695,124992545.62963867,0.0002650977626236763,2448198.545481958,499709.33965941356,True
1595,2022-11-10 10:28:06.684068352,23.69166117147207,44658786412.454544,218794341551.64136,3,51.054905344,0.02242255221894851,42266515.76352692,207074021.24084473,0.00043918507081481883,4055908.43515647,827863.9531058127,True
1596,2022-11-10 10:28:57.738973952,23.705215173634755,44684335709.45133,218919513820.3612,3,51.0549056,0.013554002162685208,25549296.996788025,125172268.71984863,0.00026547893886782955,2451718.737872833,500427.85696166335,True
1597,2022-11-10 10:29:48.793879296,23.72429969295985,44720310032.49078,219095760847.08255,3,51.054905344,0.019084519325094362,35974323.0394516,176247026.721344,0.00037380383327529146,3452107.5993348532,704620.3062577869,True
1598,2022-11-10 10:30:39.848784896,23.724303702532964,44720317590.53697,219095797875.80356,3,51.0549056,4.009573114416298e-06,7558.046188354492,37028.72100830078,7.85345319376381e-08,725.2725389095771,148.03760969748012,False
1599,2022-11-10 10:31:30.903690240,23.72430949317769,44720328505.903534,219095851352.85992,3,51.054905344,5.790644724612548e-06,10915.366561889648,53477.0563659668,1.1341994830067916e-07,1047.4420823160228,213.7966271476484,False
1600,2022-11-10 10:32:21.958595840,23.72431710934672,44720342862.3838,219095921688.77585,3,51.0549056,7.616169032331754e-06,14356.480262756348,70335.91592407227,1.4917604768486253e-07,1377.6524527365352,281.196881945784,False
1601,2022-11-10 10:33:13.013501440,23.724320146059508,44720348586.58805,219095949733.05563,3,51.0549056,3.0367127870079003e-06,5724.204254150391,28044.27978515625,5.947935367464278e-08,549.2964771078972,112.11859442063862,False
1602,2022-11-10 10:34:04.068406784,23.739467729821783,44748901785.24341,219235838852.3276,3,51.054905344,0.015147583762274763,28553198.65535736,139889119.27197266,0.000296692034981021,2739974.1186360363,559264.5498600057,True
1603,2022-11-10 10:34:55.123312128,23.752117175884067,44772745993.79605,219352657474.80225,3,51.054905344,0.012649446062283687,23844208.552642822,116818622.4746399,0.00024776162010395846,2288097.915127532,467030.7072745363,True
1604,2022-11-10 10:35:46.178217984,23.770716682628997,44807806068.0174,219524425372.46,3,51.054905856,0.018599506744930494,35060074.22135162,171767897.65774536,0.00036430400630627487,3364375.9552160474,686713.1303745485,True
1605,2022-11-10 10:36:37.233123328,23.790371878923427,44844856117.267,219705942645.57068,3,51.054905344,0.0196551962944298,37050049.24959564,181517273.11068726,0.0003849815441238437,3555334.6321504693,725690.2936154358,True
1606,2022-11-10 10:37:28.288028672,23.805979119758327,44874275769.60327,219850076733.8136,3,51.054905344,0.015607240834899727,29419652.336273193,144134088.24291992,0.00030569522614410055,2823119.2922945777,576235.5671418478,True
1607,2022-11-10 10:38:19.342934272,23.82616468296393,44912325560.594696,220036491986.77765,3,51.0549056,0.020185563205604495,38049790.99142456,186415252.9640503,0.0003953697096955262,3651270.1526579713,745271.9879561302,True
1608,2022-11-10 10:39:10.397839872,23.83944460743205,44937358221.07818,220159133126.57904,3,51.0549056,0.013279924468118764,25032660.48348236,122641139.8013916,0.00026011064582438017,2402142.1322810478,490308.62341820414,True
1609,2022-11-10 10:40:01.452745216,23.862064830954115,44979997347.290665,220368032657.7449,3,51.054905344,0.02262022352206472,42639126.21248627,208899531.16586304,0.0004430568104994648,4091664.2535781926,835162.1832454781,True
1610,2022-11-10 10:40:52.507650816,23.874885522904947,45004164354.380135,220486432749.377,3,51.0549056,0.012820691950832241,24167007.08946991,118400091.6321106,0.0002511157703684451,2319073.7548266193,473353.2812461005,True
1611,2022-11-10 10:41:43.562556160,23.89345766613973,45039172848.37897,220657947942.88104,3,51.054905344,0.018572143234784733,35008493.9988327,171515193.50402832,0.00036376804754897744,3359426.3342255885,685702.848001596,True
1612,2022-11-10 10:42:34.617461760,23.913103858008988,45076205924.28517,220839382059.42188,3,51.0549056,0.019646191869256313,37033075.90620422,181434116.54083252,0.00038480517471089625,3553705.8468448627,725357.8372340429,True
1613,2022-11-10 10:43:25.672367360,23.92887130353548,45105927562.49961,220984995650.50577,3,51.0549056,0.015767445526492452,29721638.214439392,145613591.08389282,0.00030883311488274405,2852097.939906735,582150.488090206,True
1614,2022-11-10 10:44:16.727272704,23.9488678383441,45143621034.922,221169665211.45807,3,51.054905344,0.019996534808619515,37693472.42238617,184669560.95230103,0.00039166725849134335,3617077.7265774226,738292.8666386398,True
1615,2022-11-10 10:45:07.782178048,23.962275087132863,45168893701.77733,221293482201.30637,3,51.054905344,0.013407248788762871,25272666.85533142,123816989.84829712,0.00026260451759584937,2425173.232895792,495009.5722447849,True
1616,2022-11-10 10:45:58.837083904,23.984667598253036,45211103590.06318,221500278790.6533,3,51.054905856,0.022392511120173708,42209888.285850525,206796589.34692383,0.0004385966587291656,4050474.40358018,826754.7961973178,True
1617,2022-11-10 10:46:49.891989248,23.99794620921432,45236133774.586,221622907800.1165,3,51.054905344,0.013278610961283022,25030184.52281952,122629009.4631958,0.0002600849197900537,2401904.5503451754,490260.12983806425,True
1618,2022-11-10 10:47:40.946894592,24.01652074595555,45271146780.34499,221794445097.8396,3,51.054905344,0.01857453674123022,35013005.758995056,171537297.723114,0.00036381492857694836,3359859.2841828307,685791.2187493617,True
1619,2022-11-10 10:48:32.001800192,24.035840292609105,45307564129.949234,221972862620.2981,3,51.0549056,0.01931954665355562,36417349.60424042,178417522.4584961,0.0003784072544354214,3494620.5533380928,713297.756136492,True
1620,2022-11-10 10:49:23.056705792,24.05202113073213,45338065013.2972,222122293924.3024,3,51.0549056,0.016180838123023733,30500883.347969055,149431304.00430298,0.000316930134976564,2926874.552957806,597413.3727116138,True
1621,2022-11-10 10:50:14.111611136,24.07168047252975,45375122876.82121,222303849481.4589,3,51.054905344,0.0196593417976203,37057863.524009705,181555557.15649414,0.0003850627410854788,3556084.4924341957,725843.3499057455,True
1622,2022-11-10 10:51:05.166516480,24.08553143614447,45401231946.21907,222431764212.38483,3,51.054905344,0.013850963614721934,26109069.397857666,127914730.92593384,0.00027129545185514104,2505434.689655466,511391.9851959146,True
1623,2022-11-10 10:51:56.221422080,24.10225261268025,45432751367.59148,222586185583.83844,3,51.0549056,0.016721176535778426,31519421.372406006,154421371.45361328,0.0003275136118512072,3024613.7886035633,617363.2289001041,True
1624,2022-11-10 10:52:47.276327680,24.118612023347005,45463588860.222855,222737266019.23303,3,51.0549056,0.01635941066675528,30837492.631378174,151080435.3945923,0.0003204277918938172,2959175.6878029034,604006.4567542394,True
1625,2022-11-10 10:53:38.331233024,24.13350865617651,45491669016.31587,222874837587.0382,3,51.054905344,0.014896632829504597,28080156.093017578,137571567.80517578,0.0002917767201629972,2694580.8023389718,549999.1803690137,True
1626,2022-11-10 10:54:29.386138624,24.14819932383096,45519360928.00952,223010507050.3631,3,51.0549056,0.01469066765444893,27691911.693649292,135669463.32489014,0.00028774252898528386,2657324.7316882736,542394.7291295999,True
1627,2022-11-10 10:55:20.441043968,24.16073144045525,45542983970.54628,223126242126.31305,3,51.054905344,0.012532116624292655,23623042.536758423,115735075.94995117,0.000245463516969686,2266874.7531730058,462698.78237144975,True
1628,2022-11-10 10:56:11.495949568,24.178658252838098,45576776015.75018,223291797638.9905,3,51.0549056,0.017926812382846435,33792045.2039032,165555512.67745972,0.0003511281075181625,3242695.5006936635,661876.5583204448,True
1629,2022-11-10 10:57:02.550855168,24.19293988010392,45603696886.223145,223423689582.37503,3,51.0549056,0.014281627265823715,26920870.472961426,131891943.38452148,0.00027973075452760636,2583335.3687470434,527292.53255071,True
1630,2022-11-10 10:57:53.605760512,24.209310079707077,45634554716.00195,223574869654.43997,3,51.054905344,0.016370199603155555,30857829.778808594,151180072.0649414,0.0003206391137708649,2961127.261843179,604404.7985378358,True
1631,2022-11-10 10:58:44.660666112,24.221584540788008,45657692077.78398,223688225261.32068,3,51.0549056,0.012274461080931331,23137361.7820282,113355606.88070679,0.00024041687937096748,2220268.6607397585,453185.8694109151,True
1632,2022-11-10 10:59:35.715571712,24.235696581423724,45684293277.42265,223818551058.92908,3,51.0549056,0.014112040635716028,26601199.638671875,130325797.60839844,0.00027640910251170906,2552659.6529129306,521031.2177851109,True
1633,2022-11-10 11:00:26.770477056,24.255096300403306,45720861751.87872,223997708979.081,3,51.054905344,0.019399718979581593,36568474.45606995,179157920.1519165,0.0003799775721621519,3509122.5602080417,716257.8053896538,True
